"bluestock_fintech_—_nifty_100__|__profit_&_loss__|__1,276_records",unnamed:_1,unnamed:_2,unnamed:_3,unnamed:_4,unnamed:_5,unnamed:_6,unnamed:_7,unnamed:_8,unnamed:_9,unnamed:_10,unnamed:_11,unnamed:_12,unnamed:_13,unnamed:_14,year_label,fiscal_year,quarter,is_ttm,is_half_year,sort_order,net_profit_margin_pct,expense_ratio_pct,interest_coverage
199,ATGL,Mar 2019,1719,1264,455,26,59,90,67,357,36,229,2,12,199,,,False,False,0,,,
200,ATGL,Mar 2020,1875,1280,595,32,44,41,51,547,20,436,4,6,200,,,False,False,0,,,
201,ATGL,Mar 2021,1696,991,704,42,30,40,63,631,25,463,4,6,201,,,False,False,0,,,
202,ATGL,Mar 2022,3038,2265,773,25,46,53,83,684,26,509,5,5,202,,,False,False,0,,,
203,ATGL,Mar 2023,4378,3508,870,20,54,78,113,733,25,546,5,5,203,,,False,False,0,,,
204,ATGL,Mar 2024,4475,3371,1104,25,62,111,158,896,26,668,6,4,204,,,False,False,0,,,
205,ATGL,TTM,4826,3672,1153,24,52,106,199,900,,668,6,,205,,,False,False,0,,,
206,BAJAJ-AUTO,Mar 2013,20025,16370,3656,18,790,1,168,4277,29,3133,108,42,206,,,False,False,0,,,
207,BAJAJ-AUTO,Mar 2014,20137,15974,4163,21,674,1,181,4655,31,3380,117,43,207,,,False,False,0,,,
208,BAJAJ-AUTO,Mar 2015,21595,17467,4128,19,228,6,267,4083,31,3026,105,48,208,,,False,False,0,,,
209,BAJAJ-AUTO,Mar 2016,22574,17781,4793,21,1194,1,307,5679,28,4061,140,39,209,,,False,False,0,,,
210,BAJAJ-AUTO,Mar 2017,21755,17326,4429,20,1468,1,307,5588,27,4079,141,39,210,,,False,False,0,,,
211,BAJAJ-AUTO,Mar 2018,25210,20364,4846,19,1404,1,315,5933,29,4219,146,41,211,,,False,False,0,,,
212,BAJAJ-AUTO,Mar 2019,30358,25160,5198,17,2028,4,266,6956,29,4928,170,35,212,,,False,False,0,,,
213,BAJAJ-AUTO,Mar 2020,29919,24809,5109,17,1832,3,246,6692,22,5212,180,67,213,,,False,False,0,,,
214,BAJAJ-AUTO,Mar 2021,27741,22803,4938,18,1570,7,259,6241,22,4857,168,83,214,,,False,False,0,,,
215,BAJAJ-AUTO,Mar 2022,33145,27886,5259,16,2671,9,270,7652,19,6166,213,66,215,,,False,False,0,,,
216,BAJAJ-AUTO,Mar 2023,36455,29991,6465,18,1703,40,286,7842,23,6060,214,65,216,,,False,False,0,,,
217,BAJAJ-AUTO,Mar 2024,44870,36106,8765,20,1700,60,365,10040,23,7708,276,29,217,,,False,False,0,,,
218,BAJAJ-AUTO,TTM,48900,39757,9143,19,1535,164,379,10135,,7371,263,,218,,,False,False,0,,,
219,AXISBANK,Mar 2013,27183,17516,8313,1353,5,6551,352,7553,31,5179,22,16,219,,,False,False,0,,,
220,AXISBANK,Mar 2014,30641,18690,9644,2307,8,7405,364,9349,33,6218,26,15,220,,,False,False,0,,,
221,AXISBANK,Mar 2015,35479,21254,11127,3097,9,8365,406,11057,33,7358,31,15,221,,,False,False,0,,,
222,AXISBANK,Mar 2016,40988,24155,13367,3466,8,9371,444,12394,34,8224,35,14,222,,,False,False,0,,,
223,AXISBANK,Mar 2017,44542,26449,23808,-5715,-13,11691,509,5468,33,3679,15,33,223,,,False,False,0,,,
224,AXISBANK,Mar 2018,45780,27163,28895,-10277,-22,10967,568,122,-99,276,1,0,224,,,False,False,0,,,
225,AXISBANK,Mar 2019,54986,33278,27155,-5447,-10,13130,710,6974,33,4677,18,6,225,,,False,False,0,,,
226,AXISBANK,Mar 2020,62635,37429,35066,-9859,-16,15537,773,4904,67,1627,6,0,226,,,False,False,0,,,
227,AXISBANK,Mar 2021,63346,34107,31749,-2510,-4,12264,948,8806,25,6588,22,0,227,,,False,False,0,,,
228,AXISBANK,Mar 2022,67377,34245,29962,3170,5,15221,1008,17383,25,13025,42,2,228,,,False,False,0,,,
229,AXISBANK,Mar 2023,85164,42218,29089,13857,16,16143,13094,16906,43,9580,31,3,229,,,False,False,0,,,
230,AXISBANK,Mar 2024,109369,59474,37943,11952,11,22442,1334,33060,25,24861,81,1,230,,,False,False,0,,,
231,AXISBANK,TTM,120659,67033,44566,9061,8,25243,0,34304,,26386,85,,231,,,False,False,0,,,
232,BAJAJFINSV,Mar 2013,8055,4124,3931,49,2,1204,22,2708,18,2214,10,2,232,,,False,False,0,,,
233,BAJAJFINSV,Mar 2014,6023,1531,4491,75,3,1562,31,2902,24,2191,10,2,233,,,False,False,0,,,
234,BAJAJFINSV,Mar 2015,11335,5823,5511,49,8,2230,38,3251,26,2409,11,2,234,,,False,False,0,,,
