"bluestock_fintech_—_nifty_100__|__documents__|__1,585_records",unnamed:_1,unnamed:_2,unnamed:_3,year_label,fiscal_year,quarter,is_ttm,is_half_year,sort_order
252,BANKBARODA,2013,https://www.bseindia.com/bseplus/AnnualReport/532134/5321340313.pdf,252,,,False,False,0
253,BANKBARODA,2012,https://www.bseindia.com/bseplus/AnnualReport/532134/5321340312.pdf,253,,,False,False,0
254,BANKBARODA,2011,https://www.bseindia.com/bseplus/AnnualReport/532134/5321340311.pdf,254,,,False,False,0
255,BANKBARODA,2010,,255,,,False,False,0
256,BANKBARODA,2009,,256,,,False,False,0
257,BEL,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/c2617cea-669d-4017-8da3-a0040a50a7df.pdf,257,,,False,False,0
258,BEL,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//e28d30ba-0a9e-467c-9d08-d82f8942f5a6.pdf,258,,,False,False,0
259,BEL,2022,,259,,,False,False,0
260,BEL,2021,https://www.bseindia.com/bseplus/AnnualReport/539399/69498539399.pdf,260,,,False,False,0
261,BEL,2020,https://www.bseindia.com/bseplus/AnnualReport/539399/66962539399.pdf,261,,,False,False,0
262,BEL,2019,,262,,,False,False,0
263,BEL,2018,https://www.bseindia.com/bseplus/AnnualReport/539399/5393990318.pdf,263,,,False,False,0
264,BEL,2017,https://www.bseindia.com/bseplus/AnnualReport/539399/5393990317.pdf,264,,,False,False,0
265,BEL,2016,https://www.bseindia.com/bseplus/AnnualReport/539399/5393990316.pdf,265,,,False,False,0
266,BEL,2015,,266,,,False,False,0
267,BEL,2014,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2014/BELLA_CASA_FASION_&_RETAIL_LTD-539399-MARCH-2014.PDF,267,,,False,False,0
268,BEL,2013,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2013/BELLA_CASA_FASION_&_RETAIL_LTD-539399-MARCH-2013.PDF,268,,,False,False,0
269,BEL,2012,,269,,,False,False,0
270,BEL,2011,,270,,,False,False,0
271,BEL,2010,,271,,,False,False,0
272,BEL,2009,,272,,,False,False,0
273,BHARTIARTL,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/f345c17e-4d3c-4347-ad15-54a33f8aab05.pdf,273,,,False,False,0
274,BHARTIARTL,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//c47b5c5b-4b08-48c3-801f-3be3d4646981.pdf,274,,,False,False,0
275,BHARTIARTL,2022,https://www.bseindia.com/bseplus/AnnualReport/532454/73851532454.pdf,275,,,False,False,0
276,BHARTIARTL,2021,,276,,,False,False,0
277,BHARTIARTL,2020,https://www.bseindia.com/bseplus/AnnualReport/532454/5324540320.pdf,277,,,False,False,0
278,BHARTIARTL,2019,https://www.bseindia.com/bseplus/AnnualReport/532454/5324540319.pdf,278,,,False,False,0
279,BHARTIARTL,2018,,279,,,False,False,0
280,BHARTIARTL,2017,https://www.bseindia.com/bseplus/AnnualReport/532454/5324540317.pdf,280,,,False,False,0
281,BHARTIARTL,2016,https://www.bseindia.com/bseplus/AnnualReport/532454/5324540316.pdf,281,,,False,False,0
282,BHARTIARTL,2015,https://www.bseindia.com/bseplus/AnnualReport/532454/5324540315.pdf,282,,,False,False,0
283,BHARTIARTL,2014,https://www.bseindia.com/bseplus/AnnualReport/532454/5324540314.pdf,283,,,False,False,0
284,BHARTIARTL,2013,https://www.bseindia.com/bseplus/AnnualReport/532454/5324540313.pdf,284,,,False,False,0
285,BHARTIARTL,2012,https://www.bseindia.com/bseplus/AnnualReport/532454/5324540312.pdf,285,,,False,False,0
286,BHARTIARTL,2011,,286,,,False,False,0
287,BHARTIARTL,2010,,287,,,False,False,0
288,BHARTIARTL,2009,,288,,,False,False,0
289,BHEL,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/c24318ed-7bfa-490a-b9f9-26a2e0357d0a.pdf,289,,,False,False,0
290,BHEL,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//b6e66b29-cb68-48f7-9a6a-d309a42dd11c.pdf,290,,,False,False,0
291,BHEL,2022,https://www.bseindia.com/bseplus/AnnualReport/500103/76557500103.pdf,291,,,False,False,0
292,BHEL,2021,https://www.bseindia.com/bseplus/AnnualReport/500103/70082500103.pdf,292,,,False,False,0
293,BHEL,2020,https://www.bseindia.com/bseplus/AnnualReport/500103/66171500103.pdf,293,,,False,False,0
294,BHEL,2019,https://www.bseindia.com/bseplus/AnnualReport/500103/5001030319.pdf,294,,,False,False,0
295,BHEL,2018,https://www.bseindia.com/bseplus/AnnualReport/500103/5001030318.pdf,295,,,False,False,0
296,BHEL,2017,https://www.bseindia.com/bseplus/AnnualReport/500103/5001030317.pdf,296,,,False,False,0
297,BHEL,2016,https://www.bseindia.com/bseplus/AnnualReport/500103/5001030316.pdf,297,,,False,False,0
298,BHEL,2015,,298,,,False,False,0
299,BHEL,2014,,299,,,False,False,0
300,BHEL,2013,,300,,,False,False,0
301,BHEL,2012,,301,,,False,False,0
302,BHEL,2011,,302,,,False,False,0
303,BHEL,2010,,303,,,False,False,0
304,BHEL,2009,,304,,,False,False,0
305,BOSCHLTD,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/072e76ef-9e25-4ecd-8120-1d4cb8a7a26e.pdf,305,,,False,False,0
306,BOSCHLTD,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//ab7fff05-7a4a-4f46-8946-d91a638b3de1.pdf,306,,,False,False,0
307,BOSCHLTD,2022,https://www.bseindia.com/bseplus/AnnualReport/500530/73625500530.pdf,307,,,False,False,0
308,BOSCHLTD,2021,https://www.bseindia.com/bseplus/AnnualReport/500530/68917500530.pdf,308,,,False,False,0
309,BOSCHLTD,2020,https://www.bseindia.com/bseplus/AnnualReport/500530/5005300320.pdf,309,,,False,False,0
310,BOSCHLTD,2019,,310,,,False,False,0
311,BOSCHLTD,2018,,311,,,False,False,0
312,BOSCHLTD,2017,,312,,,False,False,0
313,BOSCHLTD,2016,https://www.bseindia.com/bseplus/AnnualReport/500530/5005300316.pdf,313,,,False,False,0
314,BOSCHLTD,2015,https://www.bseindia.com/bseplus/AnnualReport/500530/5005300315.pdf,314,,,False,False,0
315,BOSCHLTD,2014,,315,,,False,False,0
316,BOSCHLTD,2013,,316,,,False,False,0
317,BOSCHLTD,2012,,317,,,False,False,0
318,BOSCHLTD,2011,,318,,,False,False,0
319,BOSCHLTD,2010,,319,,,False,False,0
320,BOSCHLTD,2009,,320,,,False,False,0
321,BPCL,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/4d4ca9ca-9768-442e-828b-ba49f2d2da27.pdf,321,,,False,False,0
322,BPCL,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//a62598f2-46e7-4505-8452-c7c0c424d377.pdf,322,,,False,False,0
323,BPCL,2022,,323,,,False,False,0
324,BPCL,2021,https://www.bseindia.com/bseplus/AnnualReport/500547/70756500547.pdf,324,,,False,False,0
325,BPCL,2020,https://www.bseindia.com/bseplus/AnnualReport/500547/66174500547.pdf,325,,,False,False,0
326,BPCL,2019,,326,,,False,False,0
327,BPCL,2018,https://www.bseindia.com/bseplus/AnnualReport/500547/5005470318.pdf,327,,,False,False,0
328,BPCL,2017,https://www.bseindia.com/bseplus/AnnualReport/500547/5005470317.pdf,328,,,False,False,0
329,BPCL,2016,,329,,,False,False,0
330,BPCL,2015,,330,,,False,False,0
331,BPCL,2014,https://www.bseindia.com/bseplus/AnnualReport/500547/5005470314.pdf,331,,,False,False,0
332,BPCL,2013,https://www.bseindia.com/bseplus/AnnualReport/500547/5005470313.pdf,332,,,False,False,0
333,BPCL,2012,https://www.bseindia.com/bseplus/AnnualReport/500547/5005470312.pdf,333,,,False,False,0
334,BPCL,2011,https://www.bseindia.com/bseplus/AnnualReport/500547/5005470311.pdf,334,,,False,False,0
335,BPCL,2010,,335,,,False,False,0
336,BPCL,2009,,336,,,False,False,0
337,BRITANNIA,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/5b904266-80e1-442f-add1-8c004ebd137c.pdf,337,,,False,False,0
338,BRITANNIA,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//28eb09ef-a4a7-49b3-9d07-6232648f81f8.pdf,338,,,False,False,0
339,BRITANNIA,2022,https://www.bseindia.com/bseplus/AnnualReport/500825/73081500825.pdf,339,,,False,False,0
340,BRITANNIA,2021,https://www.bseindia.com/bseplus/AnnualReport/500825/69500500825.pdf,340,,,False,False,0
341,BRITANNIA,2020,https://www.bseindia.com/bseplus/AnnualReport/500825/5008250320.pdf,341,,,False,False,0
342,BRITANNIA,2019,https://www.bseindia.com/bseplus/AnnualReport/500825/5008250319.pdf,342,,,False,False,0
343,BRITANNIA,2018,https://www.bseindia.com/bseplus/AnnualReport/500825/5008250318.pdf,343,,,False,False,0
344,BRITANNIA,2017,https://www.bseindia.com/bseplus/AnnualReport/500825/5008250317.pdf,344,,,False,False,0
345,BRITANNIA,2016,https://www.bseindia.com/bseplus/AnnualReport/500825/5008250316.pdf,345,,,False,False,0
346,BRITANNIA,2015,https://www.bseindia.com/bseplus/AnnualReport/500825/5008250315.pdf,346,,,False,False,0
347,BRITANNIA,2014,https://www.bseindia.com/bseplus/AnnualReport/500825/5008250314.pdf,347,,,False,False,0
348,BRITANNIA,2013,https://www.bseindia.com/bseplus/AnnualReport/500825/5008250313.pdf,348,,,False,False,0
349,BRITANNIA,2012,https://www.bseindia.com/bseplus/AnnualReport/500825/5008250312.pdf,349,,,False,False,0
350,BRITANNIA,2011,https://www.bseindia.com/bseplus/AnnualReport/500825/5008250311.pdf,350,,,False,False,0
351,BRITANNIA,2010,Null,351,,,False,False,0
352,BRITANNIA,2009,Null,352,,,False,False,0
353,CANBK,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/e755e34b-9a3b-4082-ba59-ddca97649e44.pdf,353,,,False,False,0
354,CANBK,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//d3a9c942-7be2-4c86-ac05-b257cddf1505.pdf,354,,,False,False,0
355,CANBK,2022,https://www.bseindia.com/bseplus/AnnualReport/532483/73046532483_17_06_22.pdf,355,,,False,False,0
356,CANBK,2021,https://www.bseindia.com/bseplus/AnnualReport/532483/68835532483.pdf,356,,,False,False,0
357,CANBK,2020,https://www.bseindia.com/bseplus/AnnualReport/532483/5324830320.pdf,357,,,False,False,0
358,CANBK,2019,https://www.bseindia.com/bseplus/AnnualReport/532483/5324830319.pdf,358,,,False,False,0
359,CANBK,2018,https://www.bseindia.com/bseplus/AnnualReport/532483/5324830318.pdf,359,,,False,False,0
360,CANBK,2017,https://www.bseindia.com/bseplus/AnnualReport/532483/5324830317.pdf,360,,,False,False,0
361,CANBK,2016,https://www.bseindia.com/bseplus/AnnualReport/532483/5324830316.pdf,361,,,False,False,0
362,CANBK,2015,https://www.bseindia.com/bseplus/AnnualReport/532483/5324830315.pdf,362,,,False,False,0
363,CANBK,2014,https://www.bseindia.com/bseplus/AnnualReport/532483/5324830314.pdf,363,,,False,False,0
364,CANBK,2013,https://www.bseindia.com/bseplus/AnnualReport/532483/5324830313.pdf,364,,,False,False,0
365,CANBK,2012,https://www.bseindia.com/bseplus/AnnualReport/532483/5324830312.pdf,365,,,False,False,0
366,CANBK,2011,https://www.bseindia.com/bseplus/AnnualReport/532483/5324830311.pdf,366,,,False,False,0
367,CANBK,2010,Null,367,,,False,False,0
368,CANBK,2009,Null,368,,,False,False,0
369,CHOLAFIN,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/b5933e1a-170f-4f29-8557-d74886996b98.pdf,369,,,False,False,0
370,CHOLAFIN,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//bbc7892b-4e97-4051-8524-75afcf4197b7.pdf,370,,,False,False,0
371,CHOLAFIN,2022,https://www.bseindia.com/bseplus/AnnualReport/511243/73556511243.pdf,371,,,False,False,0
372,CHOLAFIN,2021,https://www.bseindia.com/bseplus/AnnualReport/511243/68836511243.pdf,372,,,False,False,0
373,CHOLAFIN,2020,https://www.bseindia.com/bseplus/AnnualReport/511243/5112430320.pdf,373,,,False,False,0
374,CHOLAFIN,2019,https://www.bseindia.com/bseplus/AnnualReport/511243/5112430319.pdf,374,,,False,False,0
375,CHOLAFIN,2018,https://www.bseindia.com/bseplus/AnnualReport/511243/5112430318.pdf,375,,,False,False,0
376,CHOLAFIN,2017,https://www.bseindia.com/bseplus/AnnualReport/511243/5112430317.pdf,376,,,False,False,0
377,CHOLAFIN,2016,https://www.bseindia.com/bseplus/AnnualReport/511243/5112430316.pdf,377,,,False,False,0
378,CHOLAFIN,2015,Null,378,,,False,False,0
379,CHOLAFIN,2014,https://www.bseindia.com/bseplus/AnnualReport/511243/5112430314.pdf,379,,,False,False,0
380,CHOLAFIN,2013,https://www.bseindia.com/bseplus/AnnualReport/511243/5112430313.pdf,380,,,False,False,0
381,CHOLAFIN,2012,https://www.bseindia.com/bseplus/AnnualReport/511243/5112430312.pdf,381,,,False,False,0
382,CHOLAFIN,2011,https://www.bseindia.com/bseplus/AnnualReport/511243/5112430311.pdf,382,,,False,False,0
383,CHOLAFIN,2010,Null,383,,,False,False,0
384,CHOLAFIN,2009,Null,384,,,False,False,0
385,CIPLA,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/9ec11f08-4ca3-4060-8cd4-2cfad0af4959.pdf,385,,,False,False,0
386,CIPLA,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//8b1af9c1-e37f-4ff0-8583-a71bff16fb42.pdf,386,,,False,False,0
387,CIPLA,2022,https://www.bseindia.com/bseplus/AnnualReport/500087/74053500087.pdf,387,,,False,False,0
388,CIPLA,2021,https://www.bseindia.com/bseplus/AnnualReport/500087/69187500087.pdf,388,,,False,False,0
389,CIPLA,2020,https://www.bseindia.com/bseplus/AnnualReport/500087/5000870320.pdf,389,,,False,False,0
390,CIPLA,2019,https://www.bseindia.com/bseplus/AnnualReport/500087/5000870319.pdf,390,,,False,False,0
391,CIPLA,2018,https://www.bseindia.com/bseplus/AnnualReport/500087/5000870318.pdf,391,,,False,False,0
392,CIPLA,2017,https://www.bseindia.com/bseplus/AnnualReport/500087/5000870317.pdf,392,,,False,False,0
393,CIPLA,2016,https://www.bseindia.com/bseplus/AnnualReport/500087/5000870316.pdf,393,,,False,False,0
394,CIPLA,2015,https://www.bseindia.com/bseplus/AnnualReport/500087/5000870315.pdf,394,,,False,False,0
395,CIPLA,2014,https://www.bseindia.com/bseplus/AnnualReport/500087/5000870314.pdf,395,,,False,False,0
396,CIPLA,2013,https://www.bseindia.com/bseplus/AnnualReport/500087/5000870313.pdf,396,,,False,False,0
397,CIPLA,2012,https://www.bseindia.com/bseplus/AnnualReport/500087/5000870312.pdf,397,,,False,False,0
398,CIPLA,2011,https://www.bseindia.com/bseplus/AnnualReport/500087/5000870311.pdf,398,,,False,False,0
399,CIPLA,2010,Null,399,,,False,False,0
400,CIPLA,2009,Null,400,,,False,False,0
401,COALINDIA,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/ecb5c7db-530d-4a07-a38f-392f0007f2a1.pdf,401,,,False,False,0
402,COALINDIA,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//c88588ee-e8d9-47d9-8a4a-2ea3c94059fc.pdf,402,,,False,False,0
403,COALINDIA,2022,https://www.bseindia.com/bseplus/AnnualReport/533278/73965533278_09_08_22.pdf,403,,,False,False,0
404,COALINDIA,2021,https://www.bseindia.com/bseplus/AnnualReport/533278/69506533278.pdf,404,,,False,False,0
405,COALINDIA,2020,https://www.bseindia.com/bseplus/AnnualReport/533278/65189533278.pdf,405,,,False,False,0
406,COALINDIA,2019,https://www.bseindia.com/bseplus/AnnualReport/533278/5332780319.pdf,406,,,False,False,0
407,COALINDIA,2018,https://www.bseindia.com/bseplus/AnnualReport/533278/5332780318.pdf,407,,,False,False,0
408,COALINDIA,2017,https://www.bseindia.com/bseplus/AnnualReport/533278/5332780317.pdf,408,,,False,False,0
409,COALINDIA,2016,https://www.bseindia.com/bseplus/AnnualReport/533278/5332780316.pdf,409,,,False,False,0
410,COALINDIA,2015,https://www.bseindia.com/bseplus/AnnualReport/533278/5332780315.pdf,410,,,False,False,0
411,COALINDIA,2014,https://www.bseindia.com/bseplus/AnnualReport/533278/5332780314.pdf,411,,,False,False,0
412,COALINDIA,2013,https://www.bseindia.com/bseplus/AnnualReport/533278/5332780313.pdf,412,,,False,False,0
413,COALINDIA,2012,https://www.bseindia.com/bseplus/AnnualReport/533278/5332780312.pdf,413,,,False,False,0
414,COALINDIA,2011,https://www.bseindia.com/bseplus/AnnualReport/533278/5332780311.pdf,414,,,False,False,0
415,COALINDIA,2010,Null,415,,,False,False,0
416,COALINDIA,2009,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2009/COAL_INDIA_LTD-533278-MARCH-2009.PDF,416,,,False,False,0
417,DABUR,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/b6f3ff71-f4ec-428e-a42f-7cb240b20049.pdf,417,,,False,False,0
418,DABUR,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//a8dfb6ee-147c-45ab-8d51-4a7fc4ebfacb.pdf,418,,,False,False,0
419,DABUR,2022,https://www.bseindia.com/bseplus/AnnualReport/500096/73713500096.pdf,419,,,False,False,0
420,DABUR,2021,https://www.bseindia.com/bseplus/AnnualReport/500096/69003500096_28_07_21.pdf,420,,,False,False,0
421,DABUR,2020,https://www.bseindia.com/bseplus/AnnualReport/500096/5000960320.pdf,421,,,False,False,0
422,DABUR,2019,https://www.bseindia.com/bseplus/AnnualReport/500096/5000960319.pdf,422,,,False,False,0
423,DABUR,2018,https://www.bseindia.com/bseplus/AnnualReport/500096/5000960318.pdf,423,,,False,False,0
424,DABUR,2017,https://www.bseindia.com/bseplus/AnnualReport/500096/5000960317.pdf,424,,,False,False,0
425,DABUR,2016,https://www.bseindia.com/bseplus/AnnualReport/500096/5000960316.pdf,425,,,False,False,0
426,DABUR,2015,https://www.bseindia.com/bseplus/AnnualReport/500096/5000960315.pdf,426,,,False,False,0
427,DABUR,2014,https://www.bseindia.com/bseplus/AnnualReport/500096/5000960314.pdf,427,,,False,False,0
428,DABUR,2013,https://www.bseindia.com/bseplus/AnnualReport/500096/5000960313.pdf,428,,,False,False,0
429,DABUR,2012,https://www.bseindia.com/bseplus/AnnualReport/500096/5000960312.pdf,429,,,False,False,0
430,DABUR,2011,https://www.bseindia.com/bseplus/AnnualReport/500096/5000960311.pdf,430,,,False,False,0
431,DABUR,2010,Null,431,,,False,False,0
432,DABUR,2009,Null,432,,,False,False,0
433,DLF,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/7b4e6db4-6c28-43e5-a871-b7dfe76ebeb4.pdf,433,,,False,False,0
434,DLF,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//80889d6c-c7d4-49c4-aa3c-17fe5cee5f38.pdf,434,,,False,False,0
435,DLF,2022,https://www.bseindia.com/bseplus/AnnualReport/532868/73790532868.pdf,435,,,False,False,0
436,DLF,2021,https://www.bseindia.com/bseplus/AnnualReport/532868/69373532868.pdf,436,,,False,False,0
437,DLF,2020,https://www.bseindia.com/bseplus/AnnualReport/532868/65287532868.pdf,437,,,False,False,0
438,DLF,2019,https://www.bseindia.com/bseplus/AnnualReport/532868/5328680319.pdf,438,,,False,False,0
439,DLF,2018,,439,,,False,False,0
440,DLF,2017,,440,,,False,False,0
441,DLF,2016,https://www.bseindia.com/bseplus/AnnualReport/532868/5328680316.pdf,441,,,False,False,0
442,DLF,2015,https://www.bseindia.com/bseplus/AnnualReport/532868/5328680315.pdf,442,,,False,False,0
443,DLF,2014,https://www.bseindia.com/bseplus/AnnualReport/532868/5328680314.pdf,443,,,False,False,0
444,DLF,2013,https://www.bseindia.com/bseplus/AnnualReport/532868/5328680313.pdf,444,,,False,False,0
445,DLF,2012,https://www.bseindia.com/bseplus/AnnualReport/532868/5328680312.pdf,445,,,False,False,0
446,DLF,2011,https://www.bseindia.com/bseplus/AnnualReport/532868/5328680311.pdf,446,,,False,False,0
447,DLF,2010,Null,447,,,False,False,0
448,DLF,2009,Null,448,,,False,False,0
449,DMART,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/14f569a2-0850-4e73-aa38-69494b1142cb.pdf,449,,,False,False,0
450,DMART,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//73ffab69-cd41-4f5d-a4d4-0c1894813d31.pdf,450,,,False,False,0
451,DMART,2022,https://www.bseindia.com/bseplus/AnnualReport/540376/73891540376.pdf,451,,,False,False,0
452,DMART,2021,https://www.bseindia.com/bseplus/AnnualReport/540376/69056540376.pdf,452,,,False,False,0
453,DMART,2020,https://www.bseindia.com/bseplus/AnnualReport/540376/5403760320.pdf,453,,,False,False,0
454,DMART,2019,https://www.bseindia.com/bseplus/AnnualReport/540376/5403760319.pdf,454,,,False,False,0
455,DMART,2018,https://www.bseindia.com/bseplus/AnnualReport/540376/5403760318.pdf,455,,,False,False,0
456,DMART,2017,https://www.bseindia.com/bseplus/AnnualReport/540376/5403760317.pdf,456,,,False,False,0
457,DMART,2016,Null,457,,,False,False,0
458,DMART,2015,Null,458,,,False,False,0
459,DMART,2014,Null,459,,,False,False,0
460,DMART,2013,Null,460,,,False,False,0
461,DMART,2012,Null,461,,,False,False,0
462,DMART,2011,Null,462,,,False,False,0
463,DMART,2010,Null,463,,,False,False,0
464,DMART,2009,Null,464,,,False,False,0
465,DRREDDY,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/cb3e5286-9df0-4e11-a250-fa17688f8266.pdf,465,,,False,False,0
466,DRREDDY,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//e6b6312d-b8a3-4af8-958b-2564271685e7.pdf,466,,,False,False,0
467,DRREDDY,2022,https://www.bseindia.com/bseplus/AnnualReport/500124/73517500124.pdf,467,,,False,False,0
468,DRREDDY,2021,https://www.bseindia.com/bseplus/AnnualReport/500124/68726500124.pdf,468,,,False,False,0
469,DRREDDY,2020,https://www.bseindia.com/bseplus/AnnualReport/500124/5001240320.pdf,469,,,False,False,0
470,DRREDDY,2019,https://www.bseindia.com/bseplus/AnnualReport/500124/5001240319.pdf,470,,,False,False,0
471,DRREDDY,2018,https://www.bseindia.com/bseplus/AnnualReport/500124/5001240318.pdf,471,,,False,False,0
472,DRREDDY,2017,https://www.bseindia.com/bseplus/AnnualReport/500124/5001240317.pdf,472,,,False,False,0
473,DRREDDY,2016,https://www.bseindia.com/bseplus/AnnualReport/500124/5001240316.pdf,473,,,False,False,0
474,DRREDDY,2015,https://www.bseindia.com/bseplus/AnnualReport/500124/5001240315.pdf,474,,,False,False,0
475,DRREDDY,2014,https://www.bseindia.com/bseplus/AnnualReport/500124/5001240314.pdf,475,,,False,False,0
476,DRREDDY,2013,https://www.bseindia.com/bseplus/AnnualReport/500124/5001240313.pdf,476,,,False,False,0
477,DRREDDY,2012,https://www.bseindia.com/bseplus/AnnualReport/500124/5001240312.pdf,477,,,False,False,0
478,DRREDDY,2011,Null,478,,,False,False,0
479,DRREDDY,2010,Null,479,,,False,False,0
480,DRREDDY,2009,Null,480,,,False,False,0
481,EICHERMOT,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/717238ca-0a65-4a34-9441-893ddeea9f2f.pdf,481,,,False,False,0
482,EICHERMOT,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//857d13f1-9d43-4eac-b527-ed0df0099697.pdf,482,,,False,False,0
483,EICHERMOT,2022,https://www.bseindia.com/bseplus/AnnualReport/505200/74102505200_07_09_22.pdf,483,,,False,False,0
484,EICHERMOT,2021,https://www.bseindia.com/bseplus/AnnualReport/505200/69102505200.pdf,484,,,False,False,0
485,EICHERMOT,2020,https://www.bseindia.com/bseplus/AnnualReport/505200/5052000320.pdf,485,,,False,False,0
486,EICHERMOT,2019,,486,,,False,False,0
487,EICHERMOT,2018,https://www.bseindia.com/bseplus/AnnualReport/505200/5052000318.pdf,487,,,False,False,0
488,EICHERMOT,2017,https://www.bseindia.com/bseplus/AnnualReport/505200/5052000317.pdf,488,,,False,False,0
489,EICHERMOT,2016,https://www.bseindia.com/bseplus/AnnualReport/505200/5052000316.pdf,489,,,False,False,0
490,EICHERMOT,2015,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2015/EICHER_MOTORS_LTD-505200-MARCH-2015.PDF,490,,,False,False,0
491,EICHERMOT,2014,https://www.bseindia.com/bseplus/AnnualReport/505200/5052001214.pdf,491,,,False,False,0
492,EICHERMOT,2013,https://www.bseindia.com/bseplus/AnnualReport/505200/5052001213.pdf,492,,,False,False,0
493,EICHERMOT,2012,https://www.bseindia.com/bseplus/AnnualReport/505200/5052001212.pdf,493,,,False,False,0
494,EICHERMOT,2011,https://www.bseindia.com/bseplus/AnnualReport/505200/5052001211.pdf,494,,,False,False,0
495,EICHERMOT,2010,Null,495,,,False,False,0
496,EICHERMOT,2009,Null,496,,,False,False,0
497,GAIL,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/a3d9f45c-7451-469c-a953-87d895e6fcb2.pdf,497,,,False,False,0
498,GAIL,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//18f9ed26-4838-4cf6-b1d5-bac8483dbd38.pdf,498,,,False,False,0
499,GAIL,2022,https://www.bseindia.com/bseplus/AnnualReport/532155/74034532155.pdf,499,,,False,False,0
500,GAIL,2021,https://www.bseindia.com/bseplus/AnnualReport/532155/69529532155.pdf,500,,,False,False,0
501,GAIL,2020,https://www.bseindia.com/bseplus/AnnualReport/532155/65117532155.pdf,501,,,False,False,0
502,GAIL,2019,https://www.bseindia.com/bseplus/AnnualReport/532155/5321550319.pdf,502,,,False,False,0
503,GAIL,2018,https://www.bseindia.com/bseplus/AnnualReport/532155/5321550318.pdf,503,,,False,False,0
504,GAIL,2017,https://www.bseindia.com/bseplus/AnnualReport/532155/5321550317.pdf,504,,,False,False,0
505,GAIL,2016,https://www.bseindia.com/bseplus/AnnualReport/532155/5321550316.pdf,505,,,False,False,0
506,GAIL,2015,https://www.bseindia.com/bseplus/AnnualReport/532155/5321550315.pdf,506,,,False,False,0
507,GAIL,2014,https://www.bseindia.com/bseplus/AnnualReport/532155/5321550314.pdf,507,,,False,False,0
508,GAIL,2013,https://www.bseindia.com/bseplus/AnnualReport/532155/5321550313.pdf,508,,,False,False,0
509,GAIL,2012,https://www.bseindia.com/bseplus/AnnualReport/532155/5321550312.pdf,509,,,False,False,0
510,GAIL,2011,https://www.bseindia.com/bseplus/AnnualReport/532155/5321550311.pdf,510,,,False,False,0
511,GAIL,2010,Null,511,,,False,False,0
512,GAIL,2009,Null,512,,,False,False,0
513,GODREJCP,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/a96872e8-1acd-4801-91bf-ae002661701a.pdf,513,,,False,False,0
514,GODREJCP,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//5832fc49-7be6-4ab2-ac1f-e570fbe601eb.pdf,514,,,False,False,0
515,GODREJCP,2022,https://www.bseindia.com/bseplus/AnnualReport/532424/73620532424.pdf,515,,,False,False,0
516,GODREJCP,2021,https://www.bseindia.com/bseplus/AnnualReport/532424/68872532424.pdf,516,,,False,False,0
517,GODREJCP,2020,https://www.bseindia.com/bseplus/AnnualReport/532424/5324240320.pdf,517,,,False,False,0
518,GODREJCP,2019,https://www.bseindia.com/bseplus/AnnualReport/532424/5324240319.pdf,518,,,False,False,0
519,GODREJCP,2018,https://www.bseindia.com/bseplus/AnnualReport/532424/5324240318.pdf,519,,,False,False,0
520,GODREJCP,2017,https://www.bseindia.com/bseplus/AnnualReport/532424/5324240317.pdf,520,,,False,False,0
