id,company_id,year,annual_report
34,ADANIENT,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//5b37eb7e-c78a-431c-a8b8-03b1bbf4e1a5.pdf
35,ADANIENT,2022,https://www.bseindia.com/bseplus/AnnualReport/512599/73441512599.pdf
36,ADANIENT,2021,https://www.bseindia.com/bseplus/AnnualReport/512599/68600512599.pdf
37,ADANIENT,2020,https://www.bseindia.com/bseplus/AnnualReport/512599/5125990320.pdf
38,ADANIENT,2019,https://www.bseindia.com/bseplus/AnnualReport/512599/5125990319.pdf
39,ADANIENT,2018,https://www.bseindia.com/bseplus/AnnualReport/512599/5125990318.pdf
40,ADANIENT,2017,https://www.bseindia.com/bseplus/AnnualReport/512599/5125990317.pdf
41,ADANIENT,2016,https://www.bseindia.com/bseplus/AnnualReport/512599/5125990316.pdf
42,ADANIENT,2015,https://www.bseindia.com/bseplus/AnnualReport/512599/5125990315.pdf
43,ADANIENT,2014,https://www.bseindia.com/bseplus/AnnualReport/512599/5125990314.pdf
44,ADANIENT,2013,https://www.bseindia.com/bseplus/AnnualReport/512599/5125990313.pdf
45,ADANIENT,2012,https://www.bseindia.com/bseplus/AnnualReport/512599/5125990312.pdf
46,ADANIENT,2011,
47,ADANIENT,2010,
48,ADANIENT,2009,
49,ADANIGREEN,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/f5d2f21e-c8a9-41ec-9c21-448079b9d8f1.pdf
50,ADANIGREEN,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//fe379645-1283-416e-9899-b395c26dee78.pdf
51,ADANIGREEN,2022,https://www.bseindia.com/bseplus/AnnualReport/541450/73444541450.pdf
52,ADANIGREEN,2021,https://www.bseindia.com/bseplus/AnnualReport/541450/68601541450.pdf
53,ADANIGREEN,2020,https://www.bseindia.com/bseplus/AnnualReport/541450/5414500320.pdf
54,ADANIGREEN,2019,https://www.bseindia.com/bseplus/AnnualReport/541450/5414500319.pdf
55,ADANIGREEN,2018,https://www.bseindia.com/bseplus/AnnualReport/541450/5414500318.pdf
56,ADANIGREEN,2017,
57,ADANIGREEN,2016,
58,ADANIGREEN,2015,
59,ADANIGREEN,2014,
60,ADANIGREEN,2013,
61,ADANIGREEN,2012,
62,ADANIGREEN,2011,
63,ADANIGREEN,2010,
64,ADANIGREEN,2009,
65,ADANIPORTS,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/c3aba93e-4577-41bf-9623-f711be83882b.pdf
66,ADANIPORTS,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//fa93bdec-70e9-4c68-8978-c2add3549e79.pdf
67,ADANIPORTS,2022,https://www.bseindia.com/bseplus/AnnualReport/532921/73447532921.pdf
68,ADANIPORTS,2021,https://www.bseindia.com/bseplus/AnnualReport/532921/68598532921.pdf
69,ADANIPORTS,2020,https://www.bseindia.com/bseplus/AnnualReport/532921/5329210320.pdf
70,ADANIPORTS,2019,
71,ADANIPORTS,2018,
72,ADANIPORTS,2017,
73,ADANIPORTS,2016,https://www.bseindia.com/bseplus/AnnualReport/532921/5329210316.pdf
74,ADANIPORTS,2015,
75,ADANIPORTS,2014,
76,ADANIPORTS,2013,
77,ADANIPORTS,2012,
78,ADANIPORTS,2011,https://www.bseindia.com/bseplus/AnnualReport/532921/5329210311.pdf
79,ADANIPORTS,2010,
80,ADANIPORTS,2009,
81,ADANIPOWER,2024,https://www.bseindia.com/bseplus/AnnualReport/533096/73468533096.pdf
82,ADANIPOWER,2023,https://www.bseindia.com/bseplus/AnnualReport/533096/68599533096.pdf
83,ADANIPOWER,2022,https://www.bseindia.com/bseplus/AnnualReport/533096/5330960320.pdf
84,ADANIPOWER,2021,https://www.bseindia.com/bseplus/AnnualReport/533096/5330960319.pdf
85,ADANIPOWER,2020,https://www.bseindia.com/bseplus/AnnualReport/533096/5330960318.pdf
86,ADANIPOWER,2019,https://www.bseindia.com/bseplus/AnnualReport/533096/5330960317.pdf
87,ADANIPOWER,2018,https://www.bseindia.com/bseplus/AnnualReport/533096/5330960316.pdf
88,ADANIPOWER,2017,https://www.bseindia.com/bseplus/AnnualReport/533096/5330960315.pdf
89,ADANIPOWER,2016,https://www.bseindia.com/bseplus/AnnualReport/533096/5330960314.pdf
90,ADANIPOWER,2015,
91,ADANIPOWER,2014,
92,ADANIPOWER,2013,
93,ADANIPOWER,2012,https://www.bseindia.com/bseplus/AnnualReport/533096/5330960312.pdf
94,ADANIPOWER,2011,
95,ADANIPOWER,2010,
96,ADANIPOWER,2009,
97,AMBUJACEM,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/70407daf-2a6b-4890-a5de-869f178fa185.pdf
98,AMBUJACEM,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//0341734f-bc68-4a01-bdb2-060a54d7d83d.pdf
99,AMBUJACEM,2022,https://www.bseindia.com/bseplus/AnnualReport/500425/72960500425.pdf
100,AMBUJACEM,2021,https://www.bseindia.com/bseplus/AnnualReport/500425/68366500425.pdf
101,AMBUJACEM,2020,https://www.bseindia.com/bseplus/AnnualReport/500425/68366500425.pdf
102,AMBUJACEM,2019,https://www.bseindia.com/bseplus/AnnualReport/500425/5004251219.pdf
103,AMBUJACEM,2018,https://www.bseindia.com/bseplus/AnnualReport/500425/5004251218.pdf
104,AMBUJACEM,2017,https://www.bseindia.com/bseplus/AnnualReport/500425/5004251216.pdf
105,AMBUJACEM,2016,https://www.bseindia.com/bseplus/AnnualReport/500425/5004251216.pdf
106,AMBUJACEM,2015,https://www.bseindia.com/bseplus/AnnualReport/500425/5004251215.pdf
107,AMBUJACEM,2014,
108,AMBUJACEM,2013,
109,AMBUJACEM,2012,
110,AMBUJACEM,2011,https://www.bseindia.com/bseplus/AnnualReport/500425/5004251211.pdf
111,AMBUJACEM,2010,
112,AMBUJACEM,2009,
113,APOLLOHOSP,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/93fc23fd-104c-47e7-bfc9-cf91d3d41e33.pdf
114,APOLLOHOSP,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//30d2900c-1d8f-4110-abf9-5e477e6ace9e.pdf
115,APOLLOHOSP,2022,https://www.bseindia.com/bseplus/AnnualReport/508869/74069508869.pdf
116,APOLLOHOSP,2021,https://www.bseindia.com/bseplus/AnnualReport/508869/69378508869.pdf
117,APOLLOHOSP,2020,https://www.bseindia.com/bseplus/AnnualReport/508869/65485508869.pdf
118,APOLLOHOSP,2019,
119,APOLLOHOSP,2018,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2018/APOLLO_HOSPITALS_ENTERPRISE_LTD-508869-MARCH-2018.PDF
120,APOLLOHOSP,2017,https://www.bseindia.com/bseplus/AnnualReport/508869/5088690317.pdf
121,APOLLOHOSP,2016,https://www.bseindia.com/bseplus/AnnualReport/508869/5088690316.pdf
122,APOLLOHOSP,2015,
123,APOLLOHOSP,2014,https://www.bseindia.com/bseplus/AnnualReport/508869/5088690314.pdf
124,APOLLOHOSP,2013,https://www.bseindia.com/bseplus/AnnualReport/508869/5088690313.pdf
125,APOLLOHOSP,2012,https://www.bseindia.com/bseplus/AnnualReport/508869/5088690312.pdf
126,APOLLOHOSP,2011,https://www.bseindia.com/bseplus/AnnualReport/508869/5088690311.pdf
127,APOLLOHOSP,2010,
128,APOLLOHOSP,2009,
129,ASIANPAINT,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/218b2e64-6a82-4ecf-8d19-f92bd77518c7.pdf
130,ASIANPAINT,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//e874970f-8a7b-41de-88f2-40928e65f3e7.pdf
131,ASIANPAINT,2022,https://www.bseindia.com/bseplus/AnnualReport/500820/73104500820.pdf
132,ASIANPAINT,2021,https://www.bseindia.com/bseplus/AnnualReport/500820/68521500820.pdf
133,ASIANPAINT,2020,https://www.bseindia.com/bseplus/AnnualReport/500820/5008200320.pdf
134,ASIANPAINT,2019,https://www.bseindia.com/bseplus/AnnualReport/500820/5008200319.pdf
135,ASIANPAINT,2018,https://www.bseindia.com/bseplus/AnnualReport/500820/5008200318.pdf
136,ASIANPAINT,2017,https://www.bseindia.com/bseplus/AnnualReport/500820/5008200317.pdf
137,ASIANPAINT,2016,https://www.bseindia.com/bseplus/AnnualReport/500820/5008200316.pdf
138,ASIANPAINT,2015,https://www.bseindia.com/bseplus/AnnualReport/500820/5008200315.pdf
139,ASIANPAINT,2014,https://www.bseindia.com/bseplus/AnnualReport/500820/5008200314.pdf
140,ASIANPAINT,2013,
141,ASIANPAINT,2012,
142,ASIANPAINT,2011,https://www.bseindia.com/bseplus/AnnualReport/500820/5008200311.pdf
143,ASIANPAINT,2010,
144,ASIANPAINT,2009,
145,ATGL,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/f1d32eb9-7d5b-4c19-ab0a-27346cb11f29.pdf
146,ATGL,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//f0503b02-521f-4d15-a20c-49bf8044d791.pdf
147,ATGL,2022,https://www.bseindia.com/bseplus/AnnualReport/542066/73449542066.pdf
148,ATGL,2021,https://www.bseindia.com/bseplus/AnnualReport/542066/68596542066.pdf
149,ATGL,2020,https://www.bseindia.com/bseplus/AnnualReport/542066/5420660320.pdf
150,ATGL,2019,https://www.bseindia.com/bseplus/AnnualReport/542066/5420660319.pdf
151,ATGL,2018,
152,ATGL,2017,
153,ATGL,2016,
154,ATGL,2015,
155,ATGL,2014,
156,ATGL,2013,
157,ATGL,2012,
158,ATGL,2011,
159,ATGL,2010,
160,ATGL,2009,
161,AXISBANK,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/93457ea2-9cfe-4d6c-98ec-12e62c07ff0b.pdf
162,AXISBANK,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//90b930a8-4c38-4490-afd8-3eb51a9331c8.pdf
163,AXISBANK,2022,https://www.bseindia.com/bseplus/AnnualReport/532215/73342532215.pdf
164,AXISBANK,2021,https://www.bseindia.com/bseplus/AnnualReport/532215/68747532215.pdf
165,AXISBANK,2020,https://www.bseindia.com/bseplus/AnnualReport/532215/5322150320.pdf
166,AXISBANK,2019,https://www.bseindia.com/bseplus/AnnualReport/532215/5322150319.pdf
167,AXISBANK,2018,https://www.bseindia.com/bseplus/AnnualReport/532215/5322150318.pdf
168,AXISBANK,2017,https://www.bseindia.com/bseplus/AnnualReport/532215/5322150317.pdf
169,AXISBANK,2016,https://www.bseindia.com/bseplus/AnnualReport/532215/5322150316.pdf
170,AXISBANK,2015,https://www.bseindia.com/bseplus/AnnualReport/532215/5322150315.pdf
171,AXISBANK,2014,https://www.bseindia.com/bseplus/AnnualReport/532215/5322150314.pdf
172,AXISBANK,2013,https://www.bseindia.com/bseplus/AnnualReport/532215/5322150313.pdf
173,AXISBANK,2012,https://www.bseindia.com/bseplus/AnnualReport/532215/5322150312.pdf
174,AXISBANK,2011,https://www.bseindia.com/bseplus/AnnualReport/532215/5322150311.pdf
175,AXISBANK,2010,
176,AXISBANK,2009,
177,BAJAJ-AUTO,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/e10ea05d-5083-4c0b-b9d4-dd38508602d4.pdf
178,BAJAJ-AUTO,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//a1461b35-3d93-4cea-9ce0-6b4003c27d31.pdf
179,BAJAJ-AUTO,2022,https://www.bseindia.com/bseplus/AnnualReport/532977/73451532977.pdf
180,BAJAJ-AUTO,2021,https://www.bseindia.com/bseplus/AnnualReport/532977/68685532977.pdf
181,BAJAJ-AUTO,2020,https://www.bseindia.com/bseplus/AnnualReport/532977/5329770320.pdf
182,BAJAJ-AUTO,2019,https://www.bseindia.com/bseplus/AnnualReport/532977/5329770319.pdf
183,BAJAJ-AUTO,2018,https://www.bseindia.com/bseplus/AnnualReport/532977/5329770318.pdf
184,BAJAJ-AUTO,2017,https://www.bseindia.com/bseplus/AnnualReport/532977/5329770317.pdf
185,BAJAJ-AUTO,2016,https://www.bseindia.com/bseplus/AnnualReport/532977/5329770316.pdf
186,BAJAJ-AUTO,2015,https://www.bseindia.com/bseplus/AnnualReport/532977/5329770315.pdf
187,BAJAJ-AUTO,2014,
188,BAJAJ-AUTO,2013,https://www.bseindia.com/bseplus/AnnualReport/532977/5329770313.pdf
189,BAJAJ-AUTO,2012,https://www.bseindia.com/bseplus/AnnualReport/532977/5329770312.pdf
190,BAJAJ-AUTO,2011,https://www.bseindia.com/bseplus/AnnualReport/532977/5329770311.pdf
191,BAJAJ-AUTO,2010,
192,BAJAJ-AUTO,2009,
193,BAJAJFINSV,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/a5a72b88-dcc6-45a3-8a32-ae88079475ff.pdf
194,BAJAJFINSV,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//641ff85b-b60c-4c73-93e9-52963d7d50ac.pdf
195,BAJAJFINSV,2022,https://www.bseindia.com/bseplus/AnnualReport/532978/73489532978.pdf
196,BAJAJFINSV,2021,https://www.bseindia.com/bseplus/AnnualReport/532978/68643532978.pdf
197,BAJAJFINSV,2020,https://www.bseindia.com/bseplus/AnnualReport/532978/5329780320.pdf
198,BAJAJFINSV,2019,https://www.bseindia.com/bseplus/AnnualReport/532978/5329780319.pdf
199,BAJAJFINSV,2018,https://www.bseindia.com/bseplus/AnnualReport/532978/5329780318.pdf
200,BAJAJFINSV,2017,https://www.bseindia.com/bseplus/AnnualReport/532978/5329780317.pdf
201,BAJAJFINSV,2016,https://www.bseindia.com/bseplus/AnnualReport/532978/5329780316.pdf
202,BAJAJFINSV,2015,https://www.bseindia.com/bseplus/AnnualReport/532978/5329780315.pdf
203,BAJAJFINSV,2014,https://www.bseindia.com/bseplus/AnnualReport/532978/5329780314.pdf
204,BAJAJFINSV,2013,https://www.bseindia.com/bseplus/AnnualReport/532978/5329780313.pdf
205,BAJAJFINSV,2012,https://www.bseindia.com/bseplus/AnnualReport/532978/5329780312.pdf
206,BAJAJFINSV,2011,https://www.bseindia.com/bseplus/AnnualReport/532978/5329780311.pdf
207,BAJAJFINSV,2010,
208,BAJAJFINSV,2009,
209,BAJAJHLDNG,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/b75eed15-4e02-413b-a30a-fdcc0f6c7524.pdf
210,BAJAJHLDNG,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//6ae5a2c9-7852-4019-96b5-147d0f80c617.pdf
211,BAJAJHLDNG,2022,https://www.bseindia.com/bseplus/AnnualReport/500490/73487500490.pdf
212,BAJAJHLDNG,2021,https://www.bseindia.com/bseplus/AnnualReport/500490/68686500490.pdf
213,BAJAJHLDNG,2020,https://www.bseindia.com/bseplus/AnnualReport/500490/5004900320.pdf
214,BAJAJHLDNG,2019,https://www.bseindia.com/bseplus/AnnualReport/500490/5004900319.pdf
215,BAJAJHLDNG,2018,https://www.bseindia.com/bseplus/AnnualReport/500490/5004900318.pdf
216,BAJAJHLDNG,2017,https://www.bseindia.com/bseplus/AnnualReport/500490/5004900317.pdf
217,BAJAJHLDNG,2016,https://www.bseindia.com/bseplus/AnnualReport/500490/5004900316.pdf
218,BAJAJHLDNG,2015,https://www.bseindia.com/bseplus/AnnualReport/500490/5004900315.pdf
219,BAJAJHLDNG,2014,https://www.bseindia.com/bseplus/AnnualReport/500490/5004900314.pdf
220,BAJAJHLDNG,2013,https://www.bseindia.com/bseplus/AnnualReport/500490/5004900313.pdf
221,BAJAJHLDNG,2012,https://www.bseindia.com/bseplus/AnnualReport/500490/5004900312.pdf
222,BAJAJHLDNG,2011,https://www.bseindia.com/bseplus/AnnualReport/500490/5004900311.pdf
223,BAJAJHLDNG,2010,
224,BAJAJHLDNG,2009,
225,BAJFINANCE,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/23ae9a75-9bfa-49c2-89e4-5e1ee7a20f8c.pdf
226,BAJFINANCE,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//46404117-5ed9-40e3-9891-2953ee625245.pdf
227,BAJFINANCE,2022,https://www.bseindia.com/bseplus/AnnualReport/500034/73448500034.pdf
228,BAJFINANCE,2021,https://www.bseindia.com/bseplus/AnnualReport/500034/68650500034.pdf
229,BAJFINANCE,2020,https://www.bseindia.com/bseplus/AnnualReport/500034/5000340320.pdf
230,BAJFINANCE,2019,https://www.bseindia.com/bseplus/AnnualReport/500034/5000340319.pdf
231,BAJFINANCE,2018,https://www.bseindia.com/bseplus/AnnualReport/500034/5000340318.pdf
232,BAJFINANCE,2017,https://www.bseindia.com/bseplus/AnnualReport/500034/5000340317.pdf
233,BAJFINANCE,2016,https://www.bseindia.com/bseplus/AnnualReport/500034/5000340316.pdf
234,BAJFINANCE,2015,https://www.bseindia.com/bseplus/AnnualReport/500034/5000340315.pdf
235,BAJFINANCE,2014,https://www.bseindia.com/bseplus/AnnualReport/500034/5000340314.pdf
236,BAJFINANCE,2013,https://www.bseindia.com/bseplus/AnnualReport/500034/5000340313.pdf
237,BAJFINANCE,2012,https://www.bseindia.com/bseplus/AnnualReport/500034/5000340312.pdf
238,BAJFINANCE,2011,https://www.bseindia.com/bseplus/AnnualReport/500034/5000340311.pdf
239,BAJFINANCE,2010,
240,BAJFINANCE,2009,
241,BANKBARODA,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/aeebbed0-a043-4a00-b350-40a58eb996c9.pdf
242,BANKBARODA,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//5e7191ef-8de8-4aa3-8118-93fd1fa83426.pdf
243,BANKBARODA,2022,https://www.bseindia.com/bseplus/AnnualReport/532134/73079532134_23_09_22.pdf
244,BANKBARODA,2021,https://www.bseindia.com/bseplus/AnnualReport/532134/68567532134.pdf
245,BANKBARODA,2020,https://www.bseindia.com/bseplus/AnnualReport/532134/5321340320.pdf
246,BANKBARODA,2019,https://www.bseindia.com/bseplus/AnnualReport/532134/5321340319.pdf
247,BANKBARODA,2018,https://www.bseindia.com/bseplus/AnnualReport/532134/5321340318.pdf
248,BANKBARODA,2017,https://www.bseindia.com/bseplus/AnnualReport/532134/5321340317.pdf
249,BANKBARODA,2016,https://www.bseindia.com/bseplus/AnnualReport/532134/5321340316.pdf
250,BANKBARODA,2015,https://www.bseindia.com/bseplus/AnnualReport/532134/5321340315.pdf
251,BANKBARODA,2014,https://www.bseindia.com/bseplus/AnnualReport/532134/5321340314.pdf
252,BANKBARODA,2013,https://www.bseindia.com/bseplus/AnnualReport/532134/5321340313.pdf
253,BANKBARODA,2012,https://www.bseindia.com/bseplus/AnnualReport/532134/5321340312.pdf
254,BANKBARODA,2011,https://www.bseindia.com/bseplus/AnnualReport/532134/5321340311.pdf
255,BANKBARODA,2010,
256,BANKBARODA,2009,
257,BEL,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/c2617cea-669d-4017-8da3-a0040a50a7df.pdf
258,BEL,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//e28d30ba-0a9e-467c-9d08-d82f8942f5a6.pdf
259,BEL,2022,
260,BEL,2021,https://www.bseindia.com/bseplus/AnnualReport/539399/69498539399.pdf
261,BEL,2020,https://www.bseindia.com/bseplus/AnnualReport/539399/66962539399.pdf
262,BEL,2019,
263,BEL,2018,https://www.bseindia.com/bseplus/AnnualReport/539399/5393990318.pdf
264,BEL,2017,https://www.bseindia.com/bseplus/AnnualReport/539399/5393990317.pdf
265,BEL,2016,https://www.bseindia.com/bseplus/AnnualReport/539399/5393990316.pdf
266,BEL,2015,
267,BEL,2014,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2014/BELLA_CASA_FASION_&_RETAIL_LTD-539399-MARCH-2014.PDF
268,BEL,2013,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2013/BELLA_CASA_FASION_&_RETAIL_LTD-539399-MARCH-2013.PDF
269,BEL,2012,
270,BEL,2011,
271,BEL,2010,
272,BEL,2009,
273,BHARTIARTL,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/f345c17e-4d3c-4347-ad15-54a33f8aab05.pdf
274,BHARTIARTL,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//c47b5c5b-4b08-48c3-801f-3be3d4646981.pdf
275,BHARTIARTL,2022,https://www.bseindia.com/bseplus/AnnualReport/532454/73851532454.pdf
276,BHARTIARTL,2021,
277,BHARTIARTL,2020,https://www.bseindia.com/bseplus/AnnualReport/532454/5324540320.pdf
278,BHARTIARTL,2019,https://www.bseindia.com/bseplus/AnnualReport/532454/5324540319.pdf
279,BHARTIARTL,2018,
280,BHARTIARTL,2017,https://www.bseindia.com/bseplus/AnnualReport/532454/5324540317.pdf
281,BHARTIARTL,2016,https://www.bseindia.com/bseplus/AnnualReport/532454/5324540316.pdf
282,BHARTIARTL,2015,https://www.bseindia.com/bseplus/AnnualReport/532454/5324540315.pdf
283,BHARTIARTL,2014,https://www.bseindia.com/bseplus/AnnualReport/532454/5324540314.pdf
284,BHARTIARTL,2013,https://www.bseindia.com/bseplus/AnnualReport/532454/5324540313.pdf
285,BHARTIARTL,2012,https://www.bseindia.com/bseplus/AnnualReport/532454/5324540312.pdf
286,BHARTIARTL,2011,
287,BHARTIARTL,2010,
288,BHARTIARTL,2009,
289,BHEL,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/c24318ed-7bfa-490a-b9f9-26a2e0357d0a.pdf
290,BHEL,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//b6e66b29-cb68-48f7-9a6a-d309a42dd11c.pdf
291,BHEL,2022,https://www.bseindia.com/bseplus/AnnualReport/500103/76557500103.pdf
292,BHEL,2021,https://www.bseindia.com/bseplus/AnnualReport/500103/70082500103.pdf
293,BHEL,2020,https://www.bseindia.com/bseplus/AnnualReport/500103/66171500103.pdf
294,BHEL,2019,https://www.bseindia.com/bseplus/AnnualReport/500103/5001030319.pdf
295,BHEL,2018,https://www.bseindia.com/bseplus/AnnualReport/500103/5001030318.pdf
296,BHEL,2017,https://www.bseindia.com/bseplus/AnnualReport/500103/5001030317.pdf
297,BHEL,2016,https://www.bseindia.com/bseplus/AnnualReport/500103/5001030316.pdf
298,BHEL,2015,
299,BHEL,2014,
300,BHEL,2013,
301,BHEL,2012,
302,BHEL,2011,
303,BHEL,2010,
304,BHEL,2009,
305,BOSCHLTD,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/072e76ef-9e25-4ecd-8120-1d4cb8a7a26e.pdf
306,BOSCHLTD,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//ab7fff05-7a4a-4f46-8946-d91a638b3de1.pdf
307,BOSCHLTD,2022,https://www.bseindia.com/bseplus/AnnualReport/500530/73625500530.pdf
308,BOSCHLTD,2021,https://www.bseindia.com/bseplus/AnnualReport/500530/68917500530.pdf
309,BOSCHLTD,2020,https://www.bseindia.com/bseplus/AnnualReport/500530/5005300320.pdf
310,BOSCHLTD,2019,
311,BOSCHLTD,2018,
312,BOSCHLTD,2017,
313,BOSCHLTD,2016,https://www.bseindia.com/bseplus/AnnualReport/500530/5005300316.pdf
314,BOSCHLTD,2015,https://www.bseindia.com/bseplus/AnnualReport/500530/5005300315.pdf
315,BOSCHLTD,2014,
316,BOSCHLTD,2013,
317,BOSCHLTD,2012,
318,BOSCHLTD,2011,
319,BOSCHLTD,2010,
320,BOSCHLTD,2009,
321,BPCL,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/4d4ca9ca-9768-442e-828b-ba49f2d2da27.pdf
322,BPCL,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//a62598f2-46e7-4505-8452-c7c0c424d377.pdf
323,BPCL,2022,
324,BPCL,2021,https://www.bseindia.com/bseplus/AnnualReport/500547/70756500547.pdf
325,BPCL,2020,https://www.bseindia.com/bseplus/AnnualReport/500547/66174500547.pdf
326,BPCL,2019,
327,BPCL,2018,https://www.bseindia.com/bseplus/AnnualReport/500547/5005470318.pdf
328,BPCL,2017,https://www.bseindia.com/bseplus/AnnualReport/500547/5005470317.pdf
329,BPCL,2016,
330,BPCL,2015,
331,BPCL,2014,https://www.bseindia.com/bseplus/AnnualReport/500547/5005470314.pdf
332,BPCL,2013,https://www.bseindia.com/bseplus/AnnualReport/500547/5005470313.pdf
333,BPCL,2012,https://www.bseindia.com/bseplus/AnnualReport/500547/5005470312.pdf
334,BPCL,2011,https://www.bseindia.com/bseplus/AnnualReport/500547/5005470311.pdf
335,BPCL,2010,
336,BPCL,2009,
337,BRITANNIA,2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/5b904266-80e1-442f-add1-8c004ebd137c.pdf
338,BRITANNIA,2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//28eb09ef-a4a7-49b3-9d07-6232648f81f8.pdf
339,BRITANNIA,2022,https://www.bseindia.com/bseplus/AnnualReport/500825/73081500825.pdf
